file,line_number,classification,match_tier,reason,raw_date,date,account_raw,account_code,account_name,description,csv_key_raw,csv_debit,csv_credit,csv_net,alms_id,alms_date,alms_account_code,alms_account_name,alms_description,alms_debit,alms_credit,alms_net
Copy of General_ledger.csv,17781,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2012,2012-04-30,2200 GST/HST Payable,2200,GST/HST Payable,Arrow Limousine | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,17949,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/05/2012,2012-05-19,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,17951,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/05/2012,2012-05-19,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,18273,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/06/2012,2012-06-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,18274,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/06/2012,2012-06-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,18541,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/07/2012,2012-07-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,18542,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/07/2012,2012-07-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,18585,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/07/2012,2012-07-25,2200 GST/HST Payable,2200,GST/HST Payable,Sirius Radio | Expense,,17.65,,17.65,,,,,,,,
Copy of General_ledger.csv,18756,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/08/2012,2012-08-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,18963,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/09/2012,2012-09-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,18964,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/09/2012,2012-09-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,19227,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/10/2012,2012-10-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,19228,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/10/2012,2012-10-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,19259,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/10/2012,2012-10-26,2200 GST/HST Payable,2200,GST/HST Payable,Best Western | Expense,,6.46,,6.46,,,,,,,,
Copy of General_ledger.csv,19274,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/10/2012,2012-10-28,2200 GST/HST Payable,2200,GST/HST Payable,Super 8 | Expense,,5.79,,5.79,,,,,,,,
Copy of General_ledger.csv,19277,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/10/2012,2012-10-28,2200 GST/HST Payable,2200,GST/HST Payable,Best Western | Expense,,6.40,,6.40,,,,,,,,
Copy of General_ledger.csv,19441,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/11/2012,2012-11-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,19720,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/12/2012,2012-12-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,19790,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,2200 GST/HST Payable,2200,GST/HST Payable,GST - Record sales as per client SS | Journal Entry,,547157.20,,547157.20,,,,,,,,
Copy of General_ledger.csv,19802,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,2200 GST/HST Payable,2200,GST/HST Payable,GST - Record sales as per client SS | Journal Entry,,,547157.20,-547157.20,,,,,,,,
Copy of General_ledger.csv,19806,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,2200 GST/HST Payable,2200,GST/HST Payable,Journal Entry,,,27357.86,-27357.86,,,,,,,,
Copy of General_ledger.csv,19886,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/01/2013,2013-01-19,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,19889,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/01/2013,2013-01-19,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,19890,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/01/2013,2013-01-19,2200 GST/HST Payable,2200,GST/HST Payable,Capital One Member Fee | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,19965,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/01/2013,2013-01-29,2200 GST/HST Payable,2200,GST/HST Payable,Sirius Radio | Expense,,0.72,,0.72,,,,,,,,
Copy of General_ledger.csv,20030,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,05/02/2013,2013-02-05,2200 GST/HST Payable,2200,GST/HST Payable,Excalibur | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20137,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/02/2013,2013-02-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20170,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/02/2013,2013-02-25,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20336,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/03/2013,2013-03-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20337,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/03/2013,2013-03-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20374,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/03/2013,2013-03-25,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20393,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/03/2013,2013-03-27,2200 GST/HST Payable,2200,GST/HST Payable,CHUB Radio | Expense,,6.50,,6.50,,,,,,,,
Copy of General_ledger.csv,20561,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/04/2013,2013-04-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20582,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/04/2013,2013-04-23,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20771,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/05/2013,2013-05-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20795,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/05/2013,2013-05-23,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20799,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/05/2013,2013-05-24,2200 GST/HST Payable,2200,GST/HST Payable,Esso | Expense,,2.95,,2.95,,,,,,,,
Copy of General_ledger.csv,20947,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/06/2013,2013-06-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,20985,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/06/2013,2013-06-25,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21223,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/07/2013,2013-07-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21224,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/07/2013,2013-07-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21242,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/07/2013,2013-07-23,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21249,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/07/2013,2013-07-25,2200 GST/HST Payable,2200,GST/HST Payable,XM Canada | Expense,,18.75,,18.75,,,,,,,,
Copy of General_ledger.csv,21409,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/08/2013,2013-08-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21410,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/08/2013,2013-08-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21424,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/08/2013,2013-08-23,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21613,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/09/2013,2013-09-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21655,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/09/2013,2013-09-24,2200 GST/HST Payable,2200,GST/HST Payable,Limousine Management Systems(LMS) | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21684,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/09/2013,2013-09-27,2200 GST/HST Payable,2200,GST/HST Payable,Owl TimeClock Corporation | Expense,,13.05,,13.05,,,,,,,,
Copy of General_ledger.csv,21690,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2013,2013-09-30,2200 GST/HST Payable,2200,GST/HST Payable,Hertz | Expense,,6.75,,6.75,,,,,,,,
Copy of General_ledger.csv,21753,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,09/10/2013,2013-10-09,2200 GST/HST Payable,2200,GST/HST Payable,Limousine Management Systems(LMS) | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21839,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/10/2013,2013-10-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21859,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/10/2013,2013-10-23,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21917,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/10/2013,2013-10-30,2200 GST/HST Payable,2200,GST/HST Payable,Hertz | Expense,,9.64,,9.64,,,,,,,,
Copy of General_ledger.csv,21942,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,01/11/2013,2013-11-01,2200 GST/HST Payable,2200,GST/HST Payable,Annual Fee | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,21973,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,06/11/2013,2013-11-06,2200 GST/HST Payable,2200,GST/HST Payable,Quality Transmission | Expense,,91.00,,91.00,,,,,,,,
Copy of General_ledger.csv,22045,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/11/2013,2013-11-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22046,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/11/2013,2013-11-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22079,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/11/2013,2013-11-25,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22102,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/11/2013,2013-11-29,2200 GST/HST Payable,2200,GST/HST Payable,North West Motors Ltd | Expense,,56.75,,56.75,,,,,,,,
Copy of General_ledger.csv,22277,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/12/2013,2013-12-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22278,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/12/2013,2013-12-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22312,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/12/2013,2013-12-23,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22324,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/12/2013,2013-12-27,2200 GST/HST Payable,2200,GST/HST Payable,Flight Centre | Expense,,20.48,,20.48,,,,,,,,
Copy of General_ledger.csv,22348,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,2200 GST/HST Payable,2200,GST/HST Payable,GST - Record sales as per client SS | Journal Entry,,,537793.80,-537793.80,,,,,,,,
Copy of General_ledger.csv,22349,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,2200 GST/HST Payable,2200,GST/HST Payable,Journal Entry,,,26889.69,-26889.69,,,,,,,,
Copy of General_ledger.csv,22371,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,2200 GST/HST Payable,2200,GST/HST Payable,GST - Record sales as per client SS | Journal Entry,,537793.80,,537793.80,,,,,,,,
Copy of General_ledger.csv,22437,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/01/2014,2014-01-13,2200 GST/HST Payable,2200,GST/HST Payable,West Jet Vacations | Expense,,44.46,,44.46,,,,,,,,
Copy of General_ledger.csv,22469,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,16/01/2014,2014-01-16,2200 GST/HST Payable,2200,GST/HST Payable,Bo Bit Bus Media Lct Shows | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22501,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/01/2014,2014-01-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22503,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/01/2014,2014-01-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22504,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/01/2014,2014-01-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22514,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/01/2014,2014-01-23,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22651,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,08/02/2014,2014-02-08,2200 GST/HST Payable,2200,GST/HST Payable,Calgary Parking Authority. | Expense,,2.28,,2.28,,,,,,,,
Copy of General_ledger.csv,22677,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/02/2014,2014-02-13,2200 GST/HST Payable,2200,GST/HST Payable,Calgary Parking Authority. | Expense,,0.94,,0.94,,,,,,,,
Copy of General_ledger.csv,22688,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,14/02/2014,2014-02-14,2200 GST/HST Payable,2200,GST/HST Payable,Tire Garage | Bill,1543,1.38,,1.38,,,,,,,,
Copy of General_ledger.csv,22720,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,18/02/2014,2014-02-18,2200 GST/HST Payable,2200,GST/HST Payable,Joe's Stone Crab | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22734,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/02/2014,2014-02-19,2200 GST/HST Payable,2200,GST/HST Payable,MGM Grand Hotel | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22738,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/02/2014,2014-02-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22755,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/02/2014,2014-02-21,2200 GST/HST Payable,2200,GST/HST Payable,Calgary Parking Authority. | Expense,,5.45,,5.45,,,,,,,,
Copy of General_ledger.csv,22756,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/02/2014,2014-02-21,2200 GST/HST Payable,2200,GST/HST Payable,Mr Suds | Expense,,0.57,,0.57,,,,,,,,
Copy of General_ledger.csv,22773,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/02/2014,2014-02-24,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22816,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/03/2014,2014-03-03,2200 GST/HST Payable,2200,GST/HST Payable,Super Clean Car Wash | Expense,,0.43,,0.43,,,,,,,,
Copy of General_ledger.csv,22825,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/03/2014,2014-03-03,2200 GST/HST Payable,2200,GST/HST Payable,Super Clean Car Wash | Expense,,0.43,,0.43,,,,,,,,
Copy of General_ledger.csv,22826,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,04/03/2014,2014-03-04,2200 GST/HST Payable,2200,GST/HST Payable,Cineplex | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22828,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,04/03/2014,2014-03-04,2200 GST/HST Payable,2200,GST/HST Payable,Mongolie Grill | Expense,,1.64,,1.64,,,,,,,,
Copy of General_ledger.csv,22836,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,06/03/2014,2014-03-06,2200 GST/HST Payable,2200,GST/HST Payable,Mikasa Performance | Expense,,21.90,,21.90,,,,,,,,
Copy of General_ledger.csv,22922,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/03/2014,2014-03-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22923,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/03/2014,2014-03-20,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,22961,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/03/2014,2014-03-24,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,23055,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/04/2014,2014-04-10,2200 GST/HST Payable,2200,GST/HST Payable,AB Transportation | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,23136,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/04/2014,2014-04-19,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,23143,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/04/2014,2014-04-19,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,23173,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/04/2014,2014-04-23,2200 GST/HST Payable,2200,GST/HST Payable,Finance Charges | Expense,,0.00,,0.00,,,,,,,,
